"","hromada_code","hromada_name","raion_code","raion_name","oblast_code","oblast_name","type","hromada_full_name","oblast_center","hromada_center_code","hromada_center","lat_center","lon_center","travel_time","n_settlements","area","distance_to_russia_belarus","distance_to_russia","distance_to_eu","mountain_hromada","near_seas","bordering_hromadas","hromadas_30km_from_border","hromadas_30km_russia_belarus","buffer_nat_15km","buffer_int_15km","occipied_before_2022","total_population_2022","urban_population_2022","urban_pct","budget_code","budget_name","oblast_name_en","region_en","region_code_en","income_total","income_transfert","income_military","income_pdfo","income_unified_tax","income_property_tax","income_excise_duty","income_corporate_tax","income_parking_fee","income_tourist_fee","income_eco_tax","income_non_tax","income_capital_proceedings","income_special_funds","income_rent","income_own","own_income_prop","transfert_prop","military_tax_prop","pdfo_prop","unified_tax_prop","property_tax_prop","excise_duty_prop","corporate_tax_own_prop","parking_fee_own_prop","tourist_fee_own_prop","eco_tax_own_prop","non_tax_own_prop","capital_proceedings_own_prop","special_funds_own_prop","excise_duty_own_prop","pdfo_own_prop","unified_tax_own_prop","property_tax_own_prop","rent_own_prop","own_income_no_mil_change_YoY_jan_feb","own_income_no_mil_change_YoY_mar_apr","own_income_no_mil_change_YoY_mar_may","own_income_no_mil_change_YoY_jun_aug","own_income_no_mil_change_YoY_jul_sep","own_income_no_mil_change_YoY_oct_jan","own_income_no_mil_change_YoY_oct_dec","own_income_no_mil_change_YoY_may_feb","own_income_no_mil_change_YoY_adapt","income_own_full_year","own_income_prop_full_year","recovery_month_distance","diversification_income_score","count_recovery","recovery_month_distance_2","own_income_change","own_prop_change","total_income_change","income_own_2022","income_total_2022","income_transfert_2022","dfrr_executed","dfrr_executed_20_21","turnout_2020","sum_osbb_2020","edem_total","edem_petitions","edem_consultations","edem_participatory_budget","edem_open_hromada","youth_councils","youth_centers","business_support_centers","creation_date","creation_year","time_before_24th","voluntary","war_zone_27_04_2022","war_zone_20_06_2022","war_zone_23_08_2022","war_zone_10_10_2022","Status_war_sept","Status_war_sept_ext","deoccupation_date","passangers_2021","total_declarations","female_declarations","male_declarations","female_pct_declarations","male_pct_declarations","urban_declarations","rural_declarations","urban_pct_declarations","rural_pct_declarations","youth_declarations","youth_pct_declarations","working_age_total_declarations","working_age_pct_declarations","declarations_pct","urban_declarations_pct","train_station","n_agreements","n_agreements_active","n_agreements_hromadas","n_agreements_hromadas_active"
"1333","UA71060210000032972","Уманська","UA71060000000030325","Уманський","UA71000000000010357","Черкаська","міська","Уманська міська громада",0,"UA71060210010010251","Умань",48.7497621,30.2203052,173.9,2,67.2,280.348592717988,377.717974553899,240.832150320647,0,0,0,0,0,1,1,0,82542,81525,0.987678999781929,"2357400000","Бюджет Уманської міської територіальної громади","Cherkassy","Center","C",1084400.39896,458219.30062,22498.23782,325339.71114,77969.01467,44617.63007,85943.83076,1418.54106,0,3904.29228,173.34588,40142.35471,31835.67307,14806.5161,30.1886,626181.09834,0.5774,0.4226,0.0207,0.3,0.0719,0.0411,0.0793,0.0023,0,0.0062,3e-04,0.0641,0.0508,0.0236,0.1373,0.5196,0.1245,0.0713,0,27.8726330922046,-20.04867777999,-12.4918671024593,-0.591195852876825,-0.546490414525069,11.2698812682949,2.2395728718813,7.46690474049305,19.502187365465,626181.09834,0.577444548102843,10,3167.0962,2,NA,0.16,0.2452,-0.19,724139.25128,880318.54835,156179.29707,33325.3764290444,23845.8720812183,0.306957019285786,133,2,1,0,1,0,0,1,1,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",534,71593,39673,31920,0.55,0.45,71581,12,1,0,24237,0.34,51576,0.72,0.867352378183228,0.87802514566084,1,0,0,0,0
"1334","UA71060230000095772","Христинівська","UA71060000000030325","Уманський","UA71000000000010357","Черкаська","міська","Христинівська міська громада",0,"UA71060230010046648","Христинівка",48.812969,29.9677872,196.3,34,607.4,275.428054484852,384.660248465951,226.069236436138,0,0,0,0,0,0,1,0,31642,13326,0.421149105619114,"2357500000","Бюджет Христинівської міської територіальної громади","Cherkassy","Center","C",286255.02024,102749.68148,1103.77114,107578.21072,30342.35028,26309.51704,8648.65005,0.274,0,11.436,198.78587,9947.07166,1.62,12.609,454.81414,183505.33876,0.6411,0.3589,0.0039,0.3758,0.106,0.0919,0.0302,0,0,1e-04,0.0011,0.0542,0,1e-04,0.0471,0.5862,0.1653,0.1434,0.0025,16.1820345496795,-10.1170276177065,-11.135711811845,-13.7721331802844,-14.3005200997708,34.5622319503345,12.4779770860217,7.60705189902222,-4.18349248206428,183505.33876,0.641055442822092,8,3966.7537,2,8,0.03,0.0331,-0.02,189068.71166,280428.63543,91359.92377,21979.8507506268,0,0.336970222152198,28,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,28105,15070,13035,0.54,0.46,23349,4756,0.83,0.17,8596,0.31,19808,0.7,0.888218191011946,1.75213867627195,0,0,0,0,0
"1335","UA71080010000073303","Балаклеївська","UA71080000000036344","Черкаський","UA71000000000010357","Черкаська","сільська","Балаклеївська сільська громада",0,"UA71080010010092649","Балаклея",49.2261544,31.7366283,38.6,6,206.4,241.668149612377,287.812292353903,362.913911146737,0,0,0,0,0,1,0,0,9364,0,0,"2352700000","Бюджет Балаклеївської сільської територіальної громади","Cherkassy","Center","C",91578.85524,37295.36898,0,36748.75848,6034.26421,4037.0353,2715.09146,0,0,56.4352,25.3226,1827.59801,142.526,63.23493,2633.22007,54283.48626,0.5928,0.4072,0,0.4013,0.0659,0.0441,0.0296,0,0,0.001,5e-04,0.0337,0.0026,0.0012,0.05,0.677,0.1112,0.0744,0.0485,24.6941974670811,-14.9184758531919,-15.7366153844428,-1.47001277866434,-4.66096135704351,-4.57977745250519,-0.59717545836766,-10.8394241090058,10.2575144961484,54283.48626,0.592751308342299,9,4798.7494,1,NA,-0.01,0.0798,-0.13,53612.42396,79711.17954,26098.75558,NA,NA,0.360646409468533,NA,0,0,0,0,0,0,0,0,2018-10-14,2018,1228.91666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
"1336","UA71080030000050121","Березняківська","UA71080000000036344","Черкаський","UA71000000000010357","Черкаська","сільська","Березняківська сільська громада",0,"UA71080030010066113","Березняки",49.1377452,31.9500464,44.7,5,193.2,256.372639320257,286.859816588262,373.018019922286,0,0,0,0,0,1,0,0,5409,0,0,"2352900000","Бюджет Березняківської сільської територіальної громади","Cherkassy","Center","C",41282.25122,21934.34267,0,9393.12057,3729.0438,4062.86379,93.86488,0,0,0,8.4034,1362.38812,0,35.44385,662.78014,19347.90855,0.4687,0.5313,0,0.2275,0.0903,0.0984,0.0023,0,0,0,4e-04,0.0704,0,0.0018,0.0049,0.4855,0.1927,0.21,0.0343,-15.5203864359279,-17.3606559263624,-15.6314345859532,-14.9593495192972,-9.21827748500961,0.705735290545539,-1.41298051932695,-2.55430376687807,8.1423784413528,19347.90855,0.468673775732137,12,3219.2711,1,NA,-0.09,0.0108,-0.11,17586.66173,36680.24769,19093.58596,NA,NA,0.454779254179168,NA,0,0,0,0,0,0,0,0,2018-10-14,2018,1228.91666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0
"1337","UA71080050000028174","Білозірська","UA71080000000036344","Черкаський","UA71000000000010357","Черкаська","сільська","Білозірська сільська громада",0,"UA71080050010052971","Білозір’я",49.2975805,31.8935819,20.1,3,199.3,238.375736452753,274.637686423224,376.373029138959,0,0,0,0,0,1,0,0,8546,727,0.0850690381465013,"2350100000","Бюджет Білозірської сільської територіальної громади","Cherkassy","Center","C",72317.0761,33538.38011,0,20002.65282,5350.34636,6192.65393,673.79078,5.1,0,3.16412,13.82556,2097.1554,417.86734,32.21001,3989.92967,38778.69599,0.5362,0.4638,0,0.2766,0.074,0.0856,0.0093,1e-04,0,1e-04,4e-04,0.0541,0.0108,8e-04,0.0174,0.5158,0.138,0.1597,0.1029,39.8851146155576,-31.1878577824874,-21.863292796239,24.2946027349703,12.814114953891,2.18342455879501,2.03647689379833,6.83351313925058,44.0019727363784,38778.69599,0.536231524852814,4,3139.4476,4,7,0.32,0.0572,0.2,51335.88854,86516.17848,35180.28994,6070.39326085014,2356.63705583756,0.188608647450111,NA,1,0,0,1,0,0,0,1,2015-08-16,2015,2383.91666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,7408,4043,3365,0.55,0.45,1,7407,0,1,2103,0.28,5453,0.74,0.866838286917856,0.00137551581843191,0,1,0,19,0
"1338","UA71080070000050993","Бобрицька","UA71080000000036344","Черкаський","UA71000000000010357","Черкаська","сільська","Бобрицька сільська громада",0,"UA71080070010022760","Бобриця",49.7939978,31.4144455,90.3,24,399.5,174.381484497177,252.453828483177,369.067304463589,0,0,0,0,0,1,0,0,4385,0,0,"2353000000","Бюджет Бобрицької сільської територіальної громади","Cherkassy","Center","C",57481.0935,18387.04016,0,17621.15174,5414.29529,11194.7741,125.52733,0.34,0,0,347.94044,4069.10918,0.8,209.28852,110.82674,39094.05334,0.6801,0.3199,0,0.3066,0.0942,0.1948,0.0022,0,0,0,0.0089,0.1041,0,0.0054,0.0032,0.4507,0.1385,0.2864,0.0028,20.9588922426839,-8.92696286439375,-33.5126309469177,-12.271227111821,-12.0542292798138,18.6173902148765,21.9678150676381,-5.15356532821867,-3.12726641542,39094.05334,0.680120209264982,7,3152.9312,3,7,-0.04,0.0416,-0.09,37639.85801,52155.25176,14515.39375,NA,NA,0.455614973262032,NA,0,0,0,0,0,0,0,0,2018-10-14,2018,1228.91666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,2,3,3
"1339","UA71080090000075810","Будищенська","UA71080000000036344","Черкаський","UA71000000000010357","Черкаська","сільська","Будищенська сільська громада",0,"UA71080090010064003","Будище",49.524426,31.799271,34.3,6,148.8,212.504633034131,259.144044445066,379.875074181574,0,0,0,0,0,1,0,0,4771,0,0,"2355900000","Бюджет Будищенської сільської територіальної громади","Cherkassy","Center","C",56098.92603,16295.2812,0,20632.08796,4936.07767,8401.80428,928.19968,0.166,0,242.81802,127.30466,2040.56087,0,39.32204,2455.30365,39803.64483,0.7095,0.2905,0,0.3678,0.088,0.1498,0.0165,0,0,0.0061,0.0032,0.0513,0,0.001,0.0233,0.5183,0.124,0.2111,0.0617,42.377057519329,13.2208326643129,5.88414903373315,11.4546790681108,19.8705823216681,9.24507966252388,10.4254669547964,9.37662192181148,6.64974965735521,39803.64483,0.709525968620401,1,3317.9713,5,NA,0.17,0.0406,0.11,46530.90085,62030.00731,15499.10646,NA,NA,0.422656960873521,NA,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,3823,2059,1764,0.54,0.46,0,3823,0,1,1095,0.29,2671,0.7,0.801299517920771,NA,0,0,0,0,0
"1340","UA71080110000055395","Городищенська","UA71080000000036344","Черкаський","UA71000000000010357","Черкаська","міська","Городищенська міська громада",0,"UA71080110010037357","Городище",49.2686,31.4331682,71,10,363.5,230.580141579743,297.989027073992,344.162687648895,0,0,0,0,0,1,0,0,22462,14192,0.631822633781498,"2356300000","Бюджет Городищенської міської територіальної громади","Cherkassy","Center","C",198696.89162,79811.05066,1009.98883,63666.05522,17843.34461,20483.09789,7393.34771,5.552,0,3.5283,92.43525,8293.13244,564.46748,0,540.88006,118885.84096,0.5983,0.4017,0.0051,0.3204,0.0898,0.1031,0.0372,0,0,0,8e-04,0.0698,0.0047,0,0.0622,0.5355,0.1501,0.1723,0.0045,22.4087487273958,-29.6076030252823,-24.110140032207,-9.56242386947199,-9.70982283494094,-4.36297424998411,-4.38804688511363,-8.10683697640657,19.8977801903414,118885.84096,0.59832763356643,22,3477.4116,0,NA,-0.02,0.0467,-0.09,116172.03249,180116.0228,63943.99031,3240.02030456853,3240.02030456853,0.320880870257363,3,0,0,0,0,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,21820,11909,9911,0.55,0.45,17815,4005,0.82,0.18,5834,0.27,16010,0.73,0.971418395512421,1.25528466741826,0,0,0,0,0
"1341","UA71080130000078619","Кам’янська","UA71080000000036344","Черкаський","UA71000000000010357","Черкаська","міська","Кам’янська міська громада",0,"UA71080130010022318","Кам’янка",49.0401185,32.1008691,54.8,17,491.4,270.615192334171,290.207538454509,375.431898732767,0,0,0,0,0,1,0,0,19120,10945,0.572437238493724,"2351500000","Бюджет Кам'янської міської територіальної громади","Cherkassy","Center","C",185377.66941,63558.09434,957.97572,62140.82637,19286.75293,24527.70497,5305.74038,14.917,0,0,63.79205,8268.23535,0,0,2211.60602,121819.57507,0.6571,0.3429,0.0052,0.3352,0.104,0.1323,0.0286,1e-04,0,0,5e-04,0.0679,0,0,0.0436,0.5101,0.1583,0.2013,0.0182,26.1087750609464,-5.74099487098427,-6.06050329573393,-1.57582475318585,-2.6752324402835,10.7892960965976,9.28549892066057,1.60212006457587,3.06576243070077,121819.57507,0.657142661560662,10,3322.9422,1,NA,0.19,0.0715,0.07,145088.22059,199123.04588,54034.82529,13085.1855660244,3986.2593695857,0.39589643938961,9,0,0,0,0,0,1,0,0,2017-08-20,2017,1648.91666666667,1,0,0,0,0,"not occupied","not occupied","0",4849,19549,10585,8964,0.54,0.46,17754,1795,0.91,0.09,5504,0.28,13956,0.71,1.02243723849372,1.62211055276382,1,3,1,19,1
"1342","UA71080150000071745","Канівська","UA71080000000036344","Черкаський","UA71000000000010357","Черкаська","міська","Канівська міська громада",0,"UA71080150010077910","Канів",49.7551031,31.4610802,90.4,11,246.7,179.58933222653,256.311394110803,369.993533234583,0,0,0,0,0,1,0,0,26507,23172,0.874184177764364,"2355400000","Бюджет Канівської міської територіальної громади","Cherkassy","Center","C",311115.88395,83238.58752,2068.03525,151181.76418,28329.25741,24792.7217,14702.63289,131.039,0,140.0686,103.7557,7851.03656,300.88,0.21504,343.92535,227877.29643,0.7325,0.2675,0.0066,0.4859,0.0911,0.0797,0.0473,6e-04,0,6e-04,5e-04,0.0345,0.0013,0,0.0645,0.6634,0.1243,0.1088,0.0015,23.0136867836516,-12.8192549183387,-14.870058041581,-8.88067821904068,-3.26823245160304,-12.4381572526968,-13.2118897788564,-10.3622335187033,9.5510224667357,227877.29643,0.732451501790319,4,4727.4065,1,NA,-0.03,0.0536,-0.09,222055.67315,282476.77213,60421.09898,6310.96880733945,0,0.328299823336418,23,3,1,0,1,1,0,0,1,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,33579,18127,15452,0.54,0.46,32247,1332,0.96,0.04,9775,0.29,24719,0.74,1.26679744973026,1.39163645779389,0,3,2,3,3
"1343","UA71080170000080118","Корсунь-Шевченківська","UA71080000000036344","Черкаський","UA71000000000010357","Черкаська","міська","Корсунь-Шевченківська міська громада",0,"UA71080170010098381","Корсунь-Шевченківський",49.418037,31.2556741,88.8,11,173.7,211.327592248426,294.501909608737,339.330072384796,0,0,0,0,0,1,0,0,20422,17216,0.843012437567329,"2356700000","Бюджет Корсунь-Шевченківської міської територіальної громади","Cherkassy","Center","C",219830.46726,79168.96251,1205.54702,83406.94675,22933.52569,15453.15874,7735.11551,7.24441,15.56897,27.1167,115.94277,6141.62225,4717.69,0,107.57296,140661.50475,0.6399,0.3601,0.0055,0.3794,0.1043,0.0703,0.0352,1e-04,1e-04,2e-04,8e-04,0.0437,0.0335,0,0.055,0.593,0.163,0.1099,8e-04,7.83632577070108,-14.9638166108301,-9.03416944738842,-1.86307847476455,-1.56035863407396,10.3640851227829,-10.7296315171691,2.02116665768808,13.4034579767561,140661.50475,0.639863557145768,10,3963.5365,2,NA,0,0.0972999999999999,-0.13,141108.26007,191421.50152,50313.24145,NA,NA,0.402086995973459,42,2,1,0,1,0,0,0,0,2020-08-16,2020,556.916666666667,0,0,0,0,0,"not occupied","not occupied","0",NA,20357,11166,9191,0.55,0.45,20254,103,0.99,0.01,5856,0.29,14288,0.7,0.996817157966898,1.17646375464684,0,1,0,19,0
"1344","UA71080190000038712","Леськівська","UA71080000000036344","Черкаський","UA71000000000010357","Черкаська","сільська","Леськівська сільська громада",0,"UA71080190010052205","Леськи",49.3328057,32.2181675,26.6,5,217.3,244.896362001464,258.048104384985,399.79133055124,0,0,0,0,0,1,0,0,8074,0,0,"2353800000","Бюджет Леськівської сільської територіальної громади","Cherkassy","Center","C",71161.07365,35484.99818,0,19839.45111,6649.86435,4389.39743,791.80693,37.51604,0,5.14,7.87962,2460.16385,0,57.0708,1437.78534,35676.07547,0.5013,0.4987,0,0.2788,0.0934,0.0617,0.0111,0.0011,0,1e-04,2e-04,0.069,0,0.0016,0.0222,0.5561,0.1864,0.123,0.0403,29.2662774354058,-8.98620980488229,-0.4592519739542,-18.9027758554486,-1.91424441941865,-6.30410706521083,-10.7950813182047,-9.73869733843848,7.07196538546364,35676.07547,0.50134256890881,2,3643.7883,3,NA,-0.03,-0.0149999999999999,0,34741.64922,71438.17074,36696.52152,2529.59541284404,0,0.288406881077038,1,0,0,0,0,0,0,0,0,2018-10-14,2018,1228.91666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,7318,3834,3484,0.52,0.48,0,7318,0,1,2088,0.29,5279,0.72,0.906366113450582,NA,0,2,0,0,0
"1345","UA71080210000074132","Ліплявська","UA71080000000036344","Черкаський","UA71000000000010357","Черкаська","сільська","Ліплявська сільська громада",0,"UA71080210010050837","Ліпляве",49.786949,31.547239,92.9,5,279.4,178.536445263773,250.969258452015,377.117254631818,0,0,0,0,0,1,0,0,3475,0,0,"2351600000","Бюджет Ліплявської сільської територіальної громади","Cherkassy","Center","C",39957.78268,14491.5876,0,13641.30017,4663.57922,4823.72972,206.94691,0,0,193.16783,130.25695,1096.63916,0,68.325,642.25012,25466.19508,0.6373,0.3627,0,0.3414,0.1167,0.1207,0.0052,0,0,0.0076,0.0051,0.0431,0,0.0027,0.0081,0.5357,0.1831,0.1894,0.0252,20.5540552544504,-39.7590735205237,-21.3369444094158,42.8221793424891,38.1798760187984,10.1155821912116,10.3976649170197,13.9166468491491,77.9389495393221,25466.19508,0.637327533510676,2,3583.8674,6,2,0.13,0.0764,0.01,28777.04365,40318.52968,11541.48603,3485.76924770642,0,0.511117788461538,NA,0,0,0,0,0,0,0,0,2017-08-20,2017,1648.91666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,2378,1274,1104,0.54,0.46,0,2378,0,1,437,0.18,1841,0.77,0.68431654676259,NA,0,5,3,21,3
"1346","UA71080230000065521","Медведівська","UA71080000000036344","Черкаський","UA71000000000010357","Черкаська","сільська","Медведівська сільська громада",0,"UA71080230010020086","Медведівка",49.172241,32.377438,50,9,208.3,266.002433410125,266.002433410125,400.350742970745,0,0,0,0,0,1,0,0,3635,0,0,"2354200000","Бюджет Медведівської сільської територіальної громади","Cherkassy","Center","C",32263.78362,15774.2374,0,6873.0173,2640.98218,5907.41712,109.71266,0,0,0,1.18971,377.19589,0,0,580.03136,16489.54622,0.5111,0.4889,0,0.213,0.0819,0.1831,0.0034,0,0,0,1e-04,0.0229,0,0,0.0067,0.4168,0.1602,0.3583,0.0352,7.8320129144797,10.0743067857341,5.3326396827504,-26.9860714531261,-29.2561447517473,31.9059768324744,42.0835348917879,-1.43268977879062,-39.3304515374813,16489.54622,0.511085321368765,0,3283.3448,3,NA,0.02,0.0197000000000001,-0.02,16810.1964,31672.40126,14862.20486,NA,NA,0.528800755429651,NA,0,0,0,0,0,0,0,0,2018-10-14,2018,1228.91666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,2,0
"1347","UA71080250000099725","Михайлівська","UA71080000000036344","Черкаський","UA71000000000010357","Черкаська","сільська","Михайлівська сільська громада",0,"UA71080250010059607","Михайлівка",49.1179888,32.0728522,46.5,13,232.6,261.856991887925,283.871233823373,378.835441018466,0,0,0,0,0,1,0,0,5790,0,0,"2352500000","Бюджет Михайлівської сільської територіальної громади","Cherkassy","Center","C",68058.35163,29633.84577,0,23408.28873,5220.77988,6488.28206,1611.82629,0,0,0,9.25124,1588.89462,0,2,95.18304,38424.50586,0.5646,0.4354,0,0.3439,0.0767,0.0953,0.0237,0,0,0,2e-04,0.0414,0,1e-04,0.0419,0.6092,0.1359,0.1689,0.0025,47.121969869268,-4.34351237577663,-0.0984582042670712,17.4570595042857,7.21549013659351,-1.02244185606138,1.25899878030302,2.63800502414568,11.5590025123701,38424.50586,0.564581788123451,4,4215.9028,3,4,0.08,0.0907,-0.07,41422.0457,63207.51036,21785.46466,1222.9581317424,0,0.470965309200603,NA,0,0,0,0,0,0,0,0,2017-10-15,2017,1592.91666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,2936,1553,1383,0.53,0.47,0,2936,0,1,727,0.25,2180,0.74,0.507081174438687,NA,0,3,0,19,0
"1348","UA71080270000076233","Мліївська","UA71080000000036344","Черкаський","UA71000000000010357","Черкаська","сільська","Мліївська сільська громада",0,"UA71080270010024541","Мліїв",49.3449286,31.5316244,56.3,3,201.3,224.423713065106,286.900044742597,354.05317879799,0,0,0,0,0,1,0,0,5188,0,0,"2351100000","Бюджет Мліївської сільської територіальної громади","Cherkassy","Center","C",49532.01484,22128.29607,0,12057.78598,4167.90797,8037.34227,147.03718,1.015,0,0,37.10983,1447.05595,0,1.6802,1506.78439,27403.71877,0.5533,0.4467,0,0.2434,0.0841,0.1623,0.003,0,0,0,0.0014,0.0528,0,1e-04,0.0054,0.44,0.1521,0.2933,0.055,33.033643674983,-33.6657438791094,-30.6752062539761,7.91451721736238,-3.13794606935961,0.940112214779676,8.97794302178976,-4.83121274032806,30.5277978097498,27403.71877,0.553252656055289,4,3055.7827,2,NA,0.21,0.0559999999999999,0.1,33292.71412,54638.19679,21345.48267,NA,NA,0.432277924362357,NA,0,0,0,0,0,0,0,0,2017-08-20,2017,1648.91666666667,1,0,0,0,0,"not occupied","not occupied","0",NA,3320,1846,1474,0.56,0.44,0,3320,0,1,866,0.26,2241,0.68,0.63993831919815,NA,0,1,0,19,0
