hromada_code,hromada_name,subject,mean_score,n_didnt_pass,n,pct_didnt_pass
UA46060030000020652,Великолюбінська,UML,155.3846153846154,7,46,0.15217391304347827
UA46060030000020652,Великолюбінська,Ukr,152.04545454545453,6,50,0.12
UA46060050000016451,Глинянська,Eng,150.31578947368422,3,22,0.13636363636363635
UA46060050000016451,Глинянська,Hist,130.3,10,40,0.25
UA46060050000016451,Глинянська,Math,141.125,22,54,0.4074074074074074
UA46060050000016451,Глинянська,UML,141.9777777777778,7,52,0.1346153846153846
UA46060050000016451,Глинянська,Ukr,141.48076923076923,6,58,0.10344827586206896
UA46060070000047720,Городоцька,Eng,143.28859060402684,19,168,0.1130952380952381
UA46060070000047720,Городоцька,Hist,142.66037735849056,31,190,0.1631578947368421
UA46060070000047720,Городоцька,Math,136.98395721925132,78,265,0.2943396226415094
UA46060070000047720,Городоцька,UML,151.33624454148472,10,239,0.04184100418410042
UA46060070000047720,Городоцька,Ukr,150.56043956043956,16,289,0.05536332179930796
UA46060090000017373,Давидівська,Eng,146.88888888888889,5,50,0.1
UA46060090000017373,Давидівська,Hist,150.78301886792454,5,58,0.08620689655172414
UA46060090000017373,Давидівська,Math,140.32835820895522,17,84,0.20238095238095238
UA46060090000017373,Давидівська,UML,154.425,2,82,0.024390243902439025
UA46060090000017373,Давидівська,Ukr,152.87777777777777,2,92,0.021739130434782608
UA46060110000011684,Добросинсько-Магерівська,Eng,139.75,3,31,0.0967741935483871
UA46060110000011684,Добросинсько-Магерівська,Hist,146.53389830508473,22,81,0.2716049382716049
UA46060110000011684,Добросинсько-Магерівська,Math,143,33,87,0.3793103448275862
UA46060110000011684,Добросинсько-Магерівська,UML,154.15254237288136,12,71,0.16901408450704225
UA46060110000011684,Добросинсько-Магерівська,Ukr,149.05405405405406,17,91,0.18681318681318682
UA46060130000059055,Жовківська,Eng,142.9763779527559,12,139,0.08633093525179857
UA46060130000059055,Жовківська,Hist,141.28082191780823,31,177,0.1751412429378531
UA46060130000059055,Жовківська,Math,138.8957055214724,72,235,0.30638297872340425
UA46060130000059055,Жовківська,UML,149.69251336898395,10,197,0.050761421319796954
UA46060130000059055,Жовківська,Ukr,146.87704918032787,21,265,0.07924528301886792
UA46060150000060045,Жовтанецька,Eng,141.8,3,23,0.13043478260869565
UA46060150000060045,Жовтанецька,Hist,136.7826086956522,11,57,0.19298245614035087
UA46060150000060045,Жовтанецька,Math,126.45714285714286,24,59,0.4067796610169492
UA46060150000060045,Жовтанецька,UML,145.125,4,52,0.07692307692307693
UA46060150000060045,Жовтанецька,Ukr,141.58333333333334,4,64,0.0625
UA46060170000014754,Зимноводівська,Eng,158.1153846153846,7,85,0.08235294117647059
UA46060170000014754,Зимноводівська,Hist,151.31690140845072,18,89,0.20224719101123595
UA46060170000014754,Зимноводівська,Math,145.01162790697674,28,114,0.24561403508771928
UA46060170000014754,Зимноводівська,UML,157.97706422018348,4,113,0.035398230088495575
UA46060170000014754,Зимноводівська,Ukr,158.260162601626,5,128,0.0390625
UA46060190000038354,Кам’янка-Бузька,Eng,155.41379310344828,2,60,0.03333333333333333
UA46060190000038354,Кам’янка-Бузька,Hist,155.22142857142856,4,74,0.05405405405405406
UA46060190000038354,Кам’янка-Бузька,Math,146.90804597701148,13,100,0.13
UA46060190000038354,Кам’янка-Бузька,UML,159.80337078651687,3,92,0.03260869565217391
UA46060190000038354,Кам’янка-Бузька,Ukr,157.50819672131146,4,126,0.031746031746031744
UA46060210000047788,Комарнівська,Eng,147.2941176470588,2,36,0.05555555555555555
UA46060210000047788,Комарнівська,Hist,145.47142857142856,5,40,0.125
UA46060210000047788,Комарнівська,Math,151.36363636363637,9,53,0.16981132075471697
UA46060210000047788,Комарнівська,UML,157.42857142857142,1,50,0.02
UA46060210000047788,Комарнівська,Ukr,154.34285714285716,5,75,0.06666666666666667
UA46060230000093092,Куликівська,Eng,145.2173913043478,5,28,0.17857142857142858
UA46060230000093092,Куликівська,Hist,150.17741935483872,3,34,0.08823529411764706
UA46060230000093092,Куликівська,Math,141.80645161290323,15,46,0.32608695652173914
UA46060230000093092,Куликівська,UML,149.27142857142857,2,37,0.05405405405405406
UA46060230000093092,Куликівська,Ukr,153.1627906976744,3,46,0.06521739130434782
UA46060250000025047,Львівська,Eng,161.02146035069353,151,3972,0.038016112789526685
UA46060250000025047,Львівська,Hist,153.62938775510204,205,2655,0.07721280602636535
UA46060250000025047,Львівська,Math,152.73064059686132,541,4428,0.12217705510388437
UA46060250000025047,Львівська,UML,161.93458870168485,85,4121,0.02062606163552536
UA46060250000025047,Львівська,Ukr,161.84492284244618,100,5349,0.01869508319312021
UA46060270000027170,Мурованська,Eng,151.5,0,22,0
UA46060270000027170,Мурованська,Hist,154.23076923076923,7,20,0.35
UA46060270000027170,Мурованська,Math,161,7,32,0.21875
UA46060270000027170,Мурованська,UML,155.77777777777777,4,31,0.12903225806451613
UA46060270000027170,Мурованська,Ukr,158.11764705882354,3,37,0.08108108108108109
UA46060290000052876,Новояричівська,Eng,145.27906976744185,4,47,0.0851063829787234
UA46060290000052876,Новояричівська,Hist,140.76712328767124,18,91,0.1978021978021978
UA46060290000052876,Новояричівська,Math,140.12820512820514,33,111,0.2972972972972973
UA46060290000052876,Новояричівська,UML,147.61111111111111,3,93,0.03225806451612903
UA46060290000052876,Новояричівська,Ukr,145.7962962962963,4,112,0.03571428571428571
UA46060310000086550,Оброшинська,Eng,149.26315789473685,2,21,0.09523809523809523
UA46060310000086550,Оброшинська,Hist,145.05405405405406,0,37,0
UA46060310000086550,Оброшинська,Math,141.18421052631578,9,47,0.19148936170212766
UA46060310000086550,Оброшинська,UML,146.84883720930233,1,44,0.022727272727272728
UA46060310000086550,Оброшинська,Ukr,148.42,1,51,0.0196078431372549
UA46060330000065074,Перемишлянська,Eng,143.0344827586207,7,36,0.19444444444444445
UA46060330000065074,Перемишлянська,Hist,137.75,11,79,0.13924050632911392
UA46060330000065074,Перемишлянська,Math,137.54285714285714,22,92,0.2391304347826087
UA46060330000065074,Перемишлянська,UML,145.07246376811594,8,77,0.1038961038961039
UA46060330000065074,Перемишлянська,Ukr,148.6734693877551,9,107,0.08411214953271028
UA46060350000036006,Підберізцівська,Eng,138.8181818181818,1,12,0.08333333333333333
UA46060350000036006,Підберізцівська,Hist,147.23809523809524,2,23,0.08695652173913043
UA46060350000036006,Підберізцівська,Math,141.2,8,33,0.24242424242424243
UA46060350000036006,Підберізцівська,UML,156.16,1,26,0.038461538461538464
UA46060350000036006,Підберізцівська,Ukr,147,1,38,0.02631578947368421
UA46060370000065608,Пустомитівська,Eng,155.60294117647058,3,71,0.04225352112676056
UA46060370000065608,Пустомитівська,Hist,148.32051282051282,18,96,0.1875
UA46060370000065608,Пустомитівська,Math,145.1917808219178,24,97,0.24742268041237114
UA46060370000065608,Пустомитівська,UML,160.63440860215053,4,97,0.041237113402061855
UA46060370000065608,Пустомитівська,Ukr,157.63636363636363,7,139,0.050359712230215826
UA46060390000035967,Рава-Руська,Eng,149.3846153846154,2,80,0.025
UA46060390000035967,Рава-Руська,Hist,142.47058823529412,10,112,0.08928571428571429
UA46060390000035967,Рава-Руська,Math,140.9090909090909,31,141,0.2198581560283688
UA46060390000035967,Рава-Руська,UML,162.16776315789474,5,157,0.03184713375796178
UA46060390000035967,Рава-Руська,Ukr,160.87898089171975,5,162,0.030864197530864196
UA46060410000052681,Сокільницька,Eng,136.58333333333334,2,14,0.14285714285714285
UA46060410000052681,Сокільницька,Hist,157.47619047619048,4,25,0.16
UA46060410000052681,Сокільницька,Math,135.64705882352942,3,20,0.15
UA46060410000052681,Сокільницька,UML,156.3913043478261,2,25,0.08
UA46060410000052681,Сокільницька,Ukr,146.10344827586206,2,31,0.06451612903225806
UA46060430000091455,Солонківська,Eng,147.09375,3,35,0.08571428571428572
UA46060430000091455,Солонківська,Hist,133.94736842105263,6,44,0.13636363636363635
UA46060430000091455,Солонківська,Math,140.88888888888889,18,63,0.2857142857142857
UA46060430000091455,Солонківська,UML,143.75,2,56,0.03571428571428571
UA46060430000091455,Солонківська,Ukr,144.86885245901638,3,64,0.046875
UA46060450000037997,Щирецька,Eng,148.54545454545453,1,23,0.043478260869565216
UA46060450000037997,Щирецька,Hist,149.53846153846155,2,28,0.07142857142857142
UA46060450000037997,Щирецька,Math,150.82758620689654,11,40,0.275
UA46060450000037997,Щирецька,UML,158.8421052631579,3,41,0.07317073170731707
UA46060450000037997,Щирецька,Ukr,153.84782608695653,1,47,0.02127659574468085
UA46080010000010628,Бісковицька,Eng,143.38095238095238,2,23,0.08695652173913043
UA46080010000010628,Бісковицька,Hist,143.6829268292683,12,53,0.22641509433962265
UA46080010000010628,Бісковицька,Math,134.92307692307693,25,64,0.390625
UA46080010000010628,Бісковицька,UML,143.6509433962264,3,56,0.05357142857142857
UA46080010000010628,Бісковицька,Ukr,142.71212121212122,4,70,0.05714285714285714
UA46080030000048662,Боринська,Eng,128.77777777777777,9,18,0.5
UA46080030000048662,Боринська,Hist,134.5185185185185,20,101,0.19801980198019803
UA46080030000048662,Боринська,Math,133.8030303030303,37,103,0.3592233009708738
UA46080030000048662,Боринська,UML,146,14,99,0.1414141414141414
UA46080030000048662,Боринська,Ukr,143.22,14,114,0.12280701754385964
UA46080050000015399,Добромильська,Eng,132.69230769230768,3,29,0.10344827586206896
UA46080050000015399,Добромильська,Hist,134.38888888888889,9,63,0.14285714285714285
UA46080050000015399,Добромильська,Math,147.03508771929825,15,72,0.20833333333333334
UA46080050000015399,Добромильська,UML,152.27777777777777,1,64,0.015625
UA46080050000015399,Добромильська,Ukr,150.1081081081081,2,76,0.02631578947368421
UA46080070000035761,Новокалинівська,Eng,144.7,3,23,0.13043478260869565
UA46080070000035761,Новокалинівська,Hist,138.2608695652174,11,57,0.19298245614035087
UA46080070000035761,Новокалинівська,Math,134.65853658536585,21,62,0.3387096774193548
UA46080070000035761,Новокалинівська,UML,144.5818181818182,10,65,0.15384615384615385
UA46080070000035761,Новокалинівська,Ukr,142.57142857142858,10,66,0.15151515151515152
UA46080090000029798,Ралівська,Eng,144.84,2,27,0.07407407407407407
UA46080090000029798,Ралівська,Hist,151.11666666666667,7,37,0.1891891891891892
UA46080090000029798,Ралівська,Math,144.36363636363637,14,47,0.2978723404255319
UA46080090000029798,Ралівська,UML,157,3,39,0.07692307692307693
UA46080090000029798,Ралівська,Ukr,156.92156862745097,4,55,0.07272727272727272
UA46080110000050484,Рудківська,Eng,147.4878048780488,5,46,0.10869565217391304
UA46080110000050484,Рудківська,Hist,147.04,7,82,0.08536585365853659
UA46080110000050484,Рудківська,Math,141.04166666666666,24,96,0.25
UA46080110000050484,Рудківська,UML,151.0064935064935,8,85,0.09411764705882353
UA46080110000050484,Рудківська,Ukr,150.14141414141415,12,111,0.10810810810810811
UA46080130000077112,Самбірська,Eng,154.25465838509317,5,166,0.030120481927710843
UA46080130000077112,Самбірська,Hist,151.44366197183098,14,156,0.08974358974358974
UA46080130000077112,Самбірська,Math,148.62025316455697,29,187,0.15508021390374332
UA46080130000077112,Самбірська,UML,158.31413612565444,5,196,0.025510204081632654
UA46080130000077112,Самбірська,Ukr,157.5122950819672,7,251,0.027888446215139442
UA46080150000050321,Старосамбірська,Eng,146,1,39,0.02564102564102564
UA46080150000050321,Старосамбірська,Hist,142.69642857142858,13,69,0.18840579710144928
UA46080150000050321,Старосамбірська,Math,145.45098039215685,23,74,0.3108108108108108
UA46080150000050321,Старосамбірська,UML,148.93150684931507,2,75,0.02666666666666667
UA46080150000050321,Старосамбірська,Ukr,151.64705882352942,8,93,0.08602150537634409
UA46080170000064605,Стрілківська,Eng,149.23333333333332,0,30,0
UA46080170000064605,Стрілківська,Hist,141.81147540983608,8,69,0.11594202898550725
UA46080170000064605,Стрілківська,Math,140.61290322580646,16,78,0.20512820512820512
