register_number,start,end,active_2402,hromada_code.x,hromada_name.x,hromada_code.y,hromada_name.y
659,2021-02-23,2023-04-10,1,UA21120230000041982,Синевирська,UA21100090000012128,Костринська
659,2021-02-23,2023-04-10,1,UA21120230000041982,Синевирська,UA21120190000082169,Міжгірська
659,2021-02-23,2023-04-10,1,UA21120230000041982,Синевирська,UA21100210000026937,Тур’є-Реметівська
659,2021-02-23,2023-04-10,1,UA21100210000026937,Тур’є-Реметівська,UA21120170000080579,Колочавська
659,2021-02-23,2023-04-10,1,UA21100210000026937,Тур’є-Реметівська,UA21040170000092506,Неліпинська
659,2021-02-23,2023-04-10,1,UA21100210000026937,Тур’є-Реметівська,UA21040190000088960,Нижньоворітська
659,2021-02-23,2023-04-10,1,UA21100210000026937,Тур’є-Реметівська,UA21100130000055002,Перечинська
659,2021-02-23,2023-04-10,1,UA21100210000026937,Тур’є-Реметівська,UA21120210000094884,Пилипецька
659,2021-02-23,2023-04-10,1,UA21100210000026937,Тур’є-Реметівська,UA21100170000051803,Ставненська
659,2021-02-23,2023-04-10,1,UA21100210000026937,Тур’є-Реметівська,UA21040210000079273,Полянська
659,2021-02-23,2023-04-10,1,UA21100210000026937,Тур’є-Реметівська,UA21100030000089881,Великоберезнянська
659,2021-02-23,2023-04-10,1,UA21100210000026937,Тур’є-Реметівська,UA21040050000032164,Воловецька
659,2021-02-23,2023-04-10,1,UA21100210000026937,Тур’є-Реметівська,UA21100070000018509,Дубриницько-Малоберезнянська
659,2021-02-23,2023-04-10,1,UA21100210000026937,Тур’є-Реметівська,UA21040090000072363,Жденіївська
659,2021-02-23,2023-04-10,1,UA21100210000026937,Тур’є-Реметівська,UA21100090000012128,Костринська
659,2021-02-23,2023-04-10,1,UA21100210000026937,Тур’є-Реметівська,UA21120190000082169,Міжгірська
659,2021-02-23,2023-04-10,1,UA21100210000026937,Тур’є-Реметівська,UA21120230000041982,Синевирська
660,2021-01-01,2026-12-21,1,UA51040090000096249,Лиманська,UA51040250000099866,Татарбунарська
661,2021-01-01,2026-12-21,1,UA51040090000096249,Лиманська,UA51040250000099866,Татарбунарська
664,2021-03-15,2023-04-10,1,UA56040090000093293,Демидівська,UA56040030000031906,Боремельська
664,2021-03-15,2023-04-10,1,UA56040030000031906,Боремельська,UA56040090000093293,Демидівська
666,2021-01-15,2023-04-10,1,UA48020070000050731,Володимирівська,UA48060170000025778,Мішково-Погорілівська
668,2021-03-01,2022-12-31,1,UA46060030000020652,Великолюбінська,UA46060070000047720,Городоцька
670,2021-03-29,2023-04-10,1,UA46020050000037271,Меденицька,UA46020030000019252,Дрогобицька
673,2021-02-24,2023-04-10,1,UA63020050000045982,Золочівська,UA63120250000081463,Солоницівська
673,2021-02-24,2023-04-10,1,UA63120250000081463,Солоницівська,UA63020050000045982,Золочівська
674,2021-03-19,2023-04-10,1,UA63140130000029212,Старосалтівська,UA63140010000049419,Вовчанська
675,2021-01-01,2025-12-31,1,UA12140250000015858,Покровська,UA12140130000052990,Маломихайлівська
675,2021-01-01,2025-12-31,1,UA12140250000015858,Покровська,UA12140050000051356,Великомихайлівська
675,2021-01-01,2025-12-31,1,UA12140130000052990,Маломихайлівська,UA12140250000015858,Покровська
675,2021-01-01,2025-12-31,1,UA12140130000052990,Маломихайлівська,UA12140050000051356,Великомихайлівська
675,2021-01-01,2025-12-31,1,UA12140050000051356,Великомихайлівська,UA12140250000015858,Покровська
675,2021-01-01,2025-12-31,1,UA12140050000051356,Великомихайлівська,UA12140130000052990,Маломихайлівська
676,2021-01-01,2025-12-31,1,UA12140250000015858,Покровська,UA12140130000052990,Маломихайлівська
676,2021-01-01,2025-12-31,1,UA12140250000015858,Покровська,UA12140050000051356,Великомихайлівська
676,2021-01-01,2025-12-31,1,UA12140130000052990,Маломихайлівська,UA12140250000015858,Покровська
676,2021-01-01,2025-12-31,1,UA12140130000052990,Маломихайлівська,UA12140050000051356,Великомихайлівська
676,2021-01-01,2025-12-31,1,UA12140050000051356,Великомихайлівська,UA12140250000015858,Покровська
676,2021-01-01,2025-12-31,1,UA12140050000051356,Великомихайлівська,UA12140130000052990,Маломихайлівська
678,2021-03-25,2023-03-25,1,UA05020150000074651,Лука-Мелешківська,UA05020070000010139,Гніванська
681,2021-03-12,2023-04-10,1,UA59020010000024157,Бочечківська,UA59020050000012539,Дубов’язівська
681,2021-03-12,2023-04-10,1,UA59020050000012539,Дубов’язівська,UA59020010000024157,Бочечківська
689,2021-04-21,2023-04-10,1,UA46060190000038354,Кам’янка-Бузька,UA46060150000060045,Жовтанецька
691,2021-04-20,2027-12-31,1,UA46060190000038354,Кам’янка-Бузька,UA46060150000060045,Жовтанецька
691,2021-04-20,2027-12-31,1,UA46060190000038354,Кам’янка-Бузька,UA46120050000027080,Добротвірська
691,2021-04-20,2027-12-31,1,UA46060150000060045,Жовтанецька,UA46060190000038354,Кам’янка-Бузька
691,2021-04-20,2027-12-31,1,UA46060150000060045,Жовтанецька,UA46120050000027080,Добротвірська
691,2021-04-20,2027-12-31,1,UA46120050000027080,Добротвірська,UA46060190000038354,Кам’янка-Бузька
691,2021-04-20,2027-12-31,1,UA46120050000027080,Добротвірська,UA46060150000060045,Жовтанецька
696,2021-05-23,2026-06-30,1,UA21060070000049340,Ясінянська,UA21060010000011784,Богданська
696,2021-05-23,2026-06-30,1,UA21060070000049340,Ясінянська,UA21060050000029937,Рахівська
696,2021-05-23,2026-06-30,1,UA21060070000049340,Ясінянська,UA26120150000021671,Яремчанська
696,2021-05-23,2026-06-30,1,UA21060070000049340,Ясінянська,UA26020050000098694,Зеленська
696,2021-05-23,2026-06-30,1,UA21060070000049340,Ясінянська,UA26100030000012148,Космацька
696,2021-05-23,2026-06-30,1,UA21060070000049340,Ясінянська,UA73020090000031499,Вижницька
696,2021-05-23,2026-06-30,1,UA21060070000049340,Ясінянська,UA26100010000076570,Косівська
696,2021-05-23,2026-06-30,1,UA21060070000049340,Ясінянська,UA26080070000092582,Коломийська
696,2021-05-23,2026-06-30,1,UA21060070000049340,Ясінянська,UA26120070000067596,Надвірнянська
696,2021-05-23,2026-06-30,1,UA21060070000049340,Ясінянська,UA26120130000088448,Поляницька
696,2021-05-23,2026-06-30,1,UA21060070000049340,Ясінянська,UA26120010000096774,Ворохтянська
696,2021-05-23,2026-06-30,1,UA21060070000049340,Ясінянська,UA26020030000088465,Верховинська
696,2021-05-23,2026-06-30,1,UA21060070000049340,Ясінянська,UA26100050000019570,Кутська
696,2021-05-23,2026-06-30,1,UA26120130000088448,Поляницька,UA21060010000011784,Богданська
696,2021-05-23,2026-06-30,1,UA26120130000088448,Поляницька,UA21060050000029937,Рахівська
696,2021-05-23,2026-06-30,1,UA26120130000088448,Поляницька,UA26120150000021671,Яремчанська
696,2021-05-23,2026-06-30,1,UA26120130000088448,Поляницька,UA26020050000098694,Зеленська
696,2021-05-23,2026-06-30,1,UA26120130000088448,Поляницька,UA26100030000012148,Космацька
696,2021-05-23,2026-06-30,1,UA26120130000088448,Поляницька,UA73020090000031499,Вижницька
696,2021-05-23,2026-06-30,1,UA26120130000088448,Поляницька,UA26100010000076570,Косівська
696,2021-05-23,2026-06-30,1,UA26120130000088448,Поляницька,UA26080070000092582,Коломийська
696,2021-05-23,2026-06-30,1,UA26120130000088448,Поляницька,UA26120070000067596,Надвірнянська
696,2021-05-23,2026-06-30,1,UA26120130000088448,Поляницька,UA21060070000049340,Ясінянська
696,2021-05-23,2026-06-30,1,UA26120130000088448,Поляницька,UA26120010000096774,Ворохтянська
696,2021-05-23,2026-06-30,1,UA26120130000088448,Поляницька,UA26020030000088465,Верховинська
696,2021-05-23,2026-06-30,1,UA26120130000088448,Поляницька,UA26100050000019570,Кутська
696,2021-05-23,2026-06-30,1,UA26120010000096774,Ворохтянська,UA21060010000011784,Богданська
696,2021-05-23,2026-06-30,1,UA26120010000096774,Ворохтянська,UA21060050000029937,Рахівська
696,2021-05-23,2026-06-30,1,UA26120010000096774,Ворохтянська,UA26120150000021671,Яремчанська
696,2021-05-23,2026-06-30,1,UA26120010000096774,Ворохтянська,UA26020050000098694,Зеленська
696,2021-05-23,2026-06-30,1,UA26120010000096774,Ворохтянська,UA26100030000012148,Космацька
696,2021-05-23,2026-06-30,1,UA26120010000096774,Ворохтянська,UA73020090000031499,Вижницька
696,2021-05-23,2026-06-30,1,UA26120010000096774,Ворохтянська,UA26100010000076570,Косівська
696,2021-05-23,2026-06-30,1,UA26120010000096774,Ворохтянська,UA26080070000092582,Коломийська
696,2021-05-23,2026-06-30,1,UA26120010000096774,Ворохтянська,UA26120070000067596,Надвірнянська
696,2021-05-23,2026-06-30,1,UA26120010000096774,Ворохтянська,UA21060070000049340,Ясінянська
696,2021-05-23,2026-06-30,1,UA26120010000096774,Ворохтянська,UA26120130000088448,Поляницька
696,2021-05-23,2026-06-30,1,UA26120010000096774,Ворохтянська,UA26020030000088465,Верховинська
696,2021-05-23,2026-06-30,1,UA26120010000096774,Ворохтянська,UA26100050000019570,Кутська
696,2021-05-23,2026-06-30,1,UA26020030000088465,Верховинська,UA21060010000011784,Богданська
696,2021-05-23,2026-06-30,1,UA26020030000088465,Верховинська,UA21060050000029937,Рахівська
696,2021-05-23,2026-06-30,1,UA26020030000088465,Верховинська,UA26120150000021671,Яремчанська
696,2021-05-23,2026-06-30,1,UA26020030000088465,Верховинська,UA26020050000098694,Зеленська
696,2021-05-23,2026-06-30,1,UA26020030000088465,Верховинська,UA26100030000012148,Космацька
696,2021-05-23,2026-06-30,1,UA26020030000088465,Верховинська,UA73020090000031499,Вижницька
696,2021-05-23,2026-06-30,1,UA26020030000088465,Верховинська,UA26100010000076570,Косівська
696,2021-05-23,2026-06-30,1,UA26020030000088465,Верховинська,UA26080070000092582,Коломийська
696,2021-05-23,2026-06-30,1,UA26020030000088465,Верховинська,UA26120070000067596,Надвірнянська
696,2021-05-23,2026-06-30,1,UA26020030000088465,Верховинська,UA21060070000049340,Ясінянська
696,2021-05-23,2026-06-30,1,UA26020030000088465,Верховинська,UA26120130000088448,Поляницька
696,2021-05-23,2026-06-30,1,UA26020030000088465,Верховинська,UA26120010000096774,Ворохтянська
696,2021-05-23,2026-06-30,1,UA26020030000088465,Верховинська,UA26100050000019570,Кутська
696,2021-05-23,2026-06-30,1,UA26100050000019570,Кутська,UA21060010000011784,Богданська
